Address,Committed Algo Amount,Committed Algo
UK2HMF2NFK4EJODKHPFK5BTDIRM3VFXAPHRHDBS6RLLOW3DBG2WFGZELAQ,230000000,230
X45XIK4RLMMX7JNSERDDZBMNYO7KNCZSSQCWLCUNPLQOQYDMY2VLHHGLJA,230000000,230
XHKHBE42OOXWRYLAUGOT4COA4JKHAMKYZ27NTRE7IOMWASQDS7IDEVCQEE,230000000,230
Z3DXVGF3VSWAQVJVFOAB2XAYEX33PQTMGF5G4ZFGRISEN7VIJJLKIIVMB4,230000000,230
SF3PYDPKFDDTYKFR72IO4AULGLCTQPQB4VRSNEANOFD4HZOKYNKCUAFHTU,229577797,229.58
3YYPQKEOJY4MJQOQRXQ4VQEGNBBSDUV3Q66GQI3M7TYPXNYIRVFADAPNJA,229435485,229.44
CVQBE2YNFMZ6UJQ46CKDQIQBDJF4RE4KDOVEM2S7ERAZNUGURGCCTGIAPQ,229388721,229.39
6V7GR5JBHUM6BLNBFGP5DZYLPGD3M6I23SY5RLFBWSNXL6JHZDRRYMSNRA,229087542,229.09
HC643Q5EIGH4TSRW7YSYSER2MHGRLV6SYILGVVT6XYTBLTEBQK5EMX43BE,228930144,228.93
VCNOPCSOXSJU4L66AFATSTH2LYK4SE4OQOQ6OL5MBWK2OURAAHQB6DRKXE,228678000,228.68
RQBQGPJY2IML3NINPQIJL3BQ2LITF24G3QNR5BJQSFWFOZYQHU3CZZATKQ,228368168,228.37
ULUUHRANZFBH6J45IB7E7AEBB76WZFJQH46PB7VTW6AC5TODAYAUFXNCAY,228366382,228.37
QET4QUDNJYESCGDKUUTXKLQLJU6XGQCL4RCR2LOOSPCFKQPPIXD3PXD7TU,228277983,228.28
SI5NKZBSYRN6OEOTSXTHUQ2FFDHMRTLLNZNIGGW2UNG3YEGMAN5R6GZLQE,228187643,228.19
6627UHHONN5WEOTSE4DN72SFS5NPHUFJ3OIPTAFZ2BDY66JCXT3UTKUZMQ,228120853,228.12
3ENA6RHBP4UTAWZEU4T5U273ERNDKAEPW6RRU5AXOLHCRWTO3AOUXBHJGM,228038476,228.04
37SM44Z54U2CK3T2NKLQ2IYJMHRPFVGM5OQVNTICKSN4ONCUXNERXKW4YQ,228000000,228
NO5LG2NHFAGF4PLAWSREHVXFSIUKJGUL72TRHGFYWICWAVJBRH5EQYCHYQ,228000000,228
YRWUBE4WWQHUGKRFEIYHV4MBEQQEBX6NE6ARX24CJORLGJXJ3WCJIEYT7I,228000000,228
GZIPA5LHWWXUQK5AMWDE3ZD6FXGPICCNK5SSUJH3VIBJWQSIUHNSYOOOKM,227979000,227.98
QW72T573OLV5M7ZI6TAKV2YTOVNK3BEYQUQQCRZ7ZQ7JHB7ZE2LLTLP3NE,227747287,227.75
32HAHTIMQCFTD7SLOCT2N3IV5KQLTQMTXTVWZ72HST3VKQQOEHYLKKON4A,227730526,227.73
YFRKJQCKY5E523KPWQP34Y6WMYIL4JWDEIPANO2SF2S7574EFOQWYPQMQU,227469673,227.47
IU4Y6ALDVHDMUNISLPZRJJAVKG5RZYKHIO6TAMM7RRA3ZOPDVHTVBXA4GY,227000000,227
LIWLEY3MDGQZAJGPJMXTMFHMPUQC464SRWHLWWGQLIULKDV7246TWKKX6U,227000000,227
XYLLJJVT44UK2KBXANGBGYVSCTNE2DQ4XJXYMLZ7SNTXIXKQJY3DJNJ3UQ,227000000,227
FFRJHL5SNKJXNUBRW2DBDJ4W7AL4A26LFORWSM2IRCC7LI74XHEYIF7RUE,226843963,226.84
7HRBUZNBRG3CKDH4FVBUYJ6IGV6W5G5C5CPB54WTCDYQTTOOGKFNSXMN6I,226803988,226.8
7XCQWU35AZ5DPBQGDS6QWTQY4XLP5U5JQ5RDCMPP2WNTIK6KNMFBDVX7XI,226417260,226.42
KRDUKCQWKKUJSJCEI764RZX3V5RVXZC3JVBPB2ZIT7BZLQCLJA35GSAWDQ,226308318,226.31
K4LZZM3GGNAVMZVGRBOPBMZJMNTIC64HED4HDOP75BVQJ52X35OSA7E2TA,225630681,225.63
IT3V76OWKO3MESDA4VYVZZEZ75UWMJIIJADK5T7SYJC24PZYXUWZAQV3AA,225482370,225.48
GCWJ56535V4GY2GER76UZDE4UNH5E76FXG57DLBJ56U4K2YJFR3GIPAOWQ,225460050,225.46
HFGO4WV5QCDHP5RUO2E2DT37RPNSE2VEEFICFXD4IUW74HYOSF5ZSBNH74,225151378,225.15
BSYO5CQSDWNIEHGNTYUISIOPLBVVFZMEHGPRYXU4HNT275MARR5GLDHE5Y,225058321,225.06
2VV5QC4XSSYPM2PLOMDNT4GSB6WXKBGEQD6XAH47WXPTJ4236JE5FHBLIA,225043526,225.04
26IPEBHI6IRJJNUPRE6ZFNLN3DEBPZFQPPNT6UHJ7TA6UOAXDXTD6SKCMA,225000000,225
2YN3OAG4JUUVO6N5YARU22UVQXVURR32S4RS4MDMU3A3ETXAE2GBNEKEKA,225000000,225
33RH525OXFUSIGEVT3VKU2TIOOI4EN5H2N3KN5WFYPQRJOPAU6R3WRB7XE,225000000,225
3WDBE6KBDC2AFH3IYBFNZJXBMCWU36Q65HTAWXUTRYI2MY6WVWM2MRMHTY,225000000,225
4EU4P2AQR7CCDGTJGACDFDVVMCOWOCAFNBGILMUH3QKY6JEVZTKUJEWASE,225000000,225
7NVS4O5BID6UWJ6KBKH2R66SB6Z7MMFQT2UFUGQ6B7B6CDKHBL6XLM3DBQ,225000000,225
BMG4TOF2S5GGRVQRJY5QA6IENQA3NX74GCJI5BVR62UDYHXMQYE3OEZLNE,225000000,225
C6RQAACTBUH47BRKO26MSTBI246RKMNPXDZTUCEEBCGEHSIDF4LGUUEQV4,225000000,225
EKUXRXUUQ6NDFFJTYJOZOGPH7ZMH7V5LI5YJI5BS2C3DL5G6AHE7YSQWNI,225000000,225
ELCWP5TL4NX7HLLNQWALXSMPY7XTNUF4J6O2JZ4UPGQWMS4SLFEEK4ULUA,225000000,225
YCSADQGKWVBDXX3ELE4QBMWAWHAMJI46XRMSBFCVDNRCKW2BQOTGBJ7TJM,225000000,225
YEZX4TYU3CNCRDI3CF32Z53E5LFWD6Y7OPA2G3S54ST5VWXEG2D6WJ4IVA,225000000,225
Z7B2ZSO2EQ5MVI3QT3P7O3Q6GE5K424ST2I4BB2BVHLB6BVN3SHEPKS3R4,225000000,225
BSGJ2GEY5RSN76F3HKUUY6T6MQ3TXIMV3FSTOQ6Z4NNLSGNPE7Z3V3QK2M,224652269,224.65
RCLK5HUN26YKYRINW74NAUAHI64XSXTMFGM2DQ7T6KHHB7BO5YQZ33QULE,224555417,224.56
2JP34XFQMLR7NZPTWVOQUZ62XAINTCPQHGPQSK7PQOJU7K4PDDN74XULGI,224102062,224.1
GU3DOIOD4OXZ56ICP7UKPTDBXK3RYGRVUU6GXWJFXXMGVBCJVHOYYCSACM,224012118,224.01
3BLFE5372IQWJA74SO32FYHYMWEQ4QER337BBESYOHKZ42H6ATSGEOW3ZA,224000000,224
ZYLZMOFNY6JA6NK7KOG7K6KUHMJXIL4I4GLKHHLABIFORNDZGTCJK5FA7A,223900000,223.9
ZFO5OR4SHFK3DAGZW6QV6IXUEAY5DTUDITQX5FY2WLYICBQ5AATGWPICSU,223319908,223.32
3JYDOGYFXTIIZFZUHJ23UWWAJ4X24JG22LHJEYYLBK6WRQOHMXU5TUOTKY,223245086,223.25
6PPT5ODTJHQNEV3R7WKE4C3QLD7BTSCEZWAKCME5KSPTGONPLQE7KLDBF4,223241965,223.24
3W5PFAJOHNJG6OASOR3NMJIZXVZNFGSZQPCLKQSZ24S455RSHKWX2AQTFA,223000000,223
FDJP7DK43QXTH6XZLP4YTVAQKTXLGJC44DY7PFXWQLUUQRBPWQX57WQGKQ,223000000,223
X7P7AISUN3CYTD43SV6EE2I5OWMZCCBDTHXOYFJRCDBJSHVVWH5GSQKPK4,222980852,222.98
T7XR4J2ADOBQ6VR5AQKT62SBQONXSBK3XCKCA3INDRSZ2G7BLUSGDPAL2U,222970000,222.97
IAGV4JZM7CCHE4VC4USUCCUJCIW42B7XDEX73XEUAU7IHIEFAGYRFLYDZM,222629787,222.63
KPPCIGKEDI2FH4GMY756ARE46M4S672LH5SFQYS3L4BMLPFLHBJAWTXFXQ,222633241,222.63
3ULTED5UOTYOCZHJBW42PXVYNKNP3WVAFBT6YQUJG6MQI2JDBEA3BEECBE,222313500,222.31
ZQVXW2IJF573GWPCFZBKKBHHSJ5AKOKO5L5Y3H3NKNKPP2NMEIFCSDPZPA,222142199,222.14
AFH5JJTOZS4FNXOE6NE5XR25EAM6G4NRRU7XJA2JWNW6XCZHVKLEZCNYNM,222071395,222.07
4VLME4P5LIDJ6AEREHUEWFWDUHACHTLFVZJFDP5KVY7JUZZ6X5HTBJOHV4,222000000,222
5VHOOEAP5ROER5POG6UKATDRMGGQSWZ7MZ42QBP64ISMSDOKOGE44MF67U,222000000,222
65WYNDOSPOKF6COCVQV65CMICVUFRI3AOXDUGMSBJ5F7GXKCFV34WZEN4U,222000000,222
ANGZNQIMJYAP5LPYM7JVNRJVCOCXF3BVAEP6SVUDZZ72RKECQRJMXGVP2I,222000000,222
BOFHPBRBHYKCZ2O7QLANZR7R36N6ZEOKOJ4V5VW2EHWGK2PI3GCAT6K6GI,222000000,222
LOWODUEJ6FW4WGBG67FVZHSRB6ZJIQPKEWAK7WFVSDZAWPCOQWDQOPGGWQ,222000000,222
DEGRRW2EWTC32KLHCUUDKSQ77DLN4RWOWXI2IZCPHLRVKXPJ7TJLIN5MPY,221844872,221.84
YEJP4ILKCVMZ3AHS2DRUHSQRXFNZ4QTE6F4UN2UJM3LR2GMQL4RUT4XFHE,221712908,221.71
ULKSL7BDJI3HW3IIGBK4VFHGIOV22LJNV5HMMIYH3IBULT5BTRKBOW6KQQ,221463000,221.46
WAEMEO3A5FIGFBMBK4IAK3R52JYHN4XPUONTL2VQD3F3HPR33TGTVWY4IA,221247488,221.25
ZB5KUVFB4QUV3P7CTVYKPOWIORKQDOBDPX7ZZM4AMRXSETNWM3DKYP3EO4,221084242,221.08
QIT4PQEMZL62QJI47M4D7243SEO6ZUEAAEWYHNGOBHNAA5QK4VMDOISYLM,221021208,221.02
MD7X7VVE7U57NOCFYGFRJCQVBRWMO223WZJ7ZJBRUD2BBMMXRB3PNJB5ZQ,221000000,221
QXF5JK7VNIPZPU7SBK4CYKQ7EEK5QGRZ7J7GTEXNNWQBM4UP6CPEPDFWNY,221000000,221
4ZQPYSIIQE5LKIX7TEJ6OYZ2JWBRMUBVFZ4W76NNOHC4RZOUYIQYZJAEAU,220975516,220.98
EMSRG35JLLKZVEJ47QCSARN7O47ALT3ZLAO6YBDMB25VKGL4A6KCLIETCI,220961537,220.96
LB35TQNOPHKK3LQRP65MKFBP6U2KSO5KM2FAPXITNIKQI45HYQN7SNR6H4,220878793,220.88
26SXL7I53PCQAMNMPWGATR2M4KXN5YZKAL7EWET566XE6TIUQEZH77WAEU,220819500,220.82
3YRGN3HS2FF2L77DUFKCGCCIOQFEOILTZYCB7DIQYSMFBHMNKLVAJUBZAQ,220509513,220.51
I5CABIZTTD6YOVAEEATML67WBTSMPFSOQI3FW3YE5XWGDTGCNMEY3ZZJBI,220380346,220.38
ZLEZ7JZ45QFLFBGNJJ2NY4V47TFENUCZP2V4DRDPWZCC7NGB6RDCECMI6Q,220357081,220.36
GJ6PME66U33FKO6UEIAIEIYUJG5VPRZJWUZAGAVR7PYLKBSPRVUV3LXQPI,220103771,220.1
34KXPP6UPQIZYSCQFQPUDTADHADNEWLD4MH7E3C2CFUDQ5KTXOSADW3WFY,220000000,220
3HXXGO43ZTFYC6ZYPKHSUYK733CPYSG5LKPHTLGG2XFS4L3NCWFQXDEADQ,220000000,220
762LZNMAV3HBESKSVJIVZUSPQJXFXQ2FXDF3GIHIZB5IU4VBSRDQQB4PDU,220000000,220
7BSVORVPVOEC34XQGWEHWWADSDMTXKFXPW7LKCNE7PKBKSONCFF45UROGE,220000000,220
D7BRR4PUEBT34SWVE4Q7O7GPZFO2QDKJGMQQX4R6XOKNR3NATTJCNZDRDQ,220000000,220
GEMKET2CQBG7DED4MVK6EPLEDTCVG2KREBHVON5RBS4XUXFLTDQSR74X54,220000000,220
K63L77JYCDKK7W5OEE65AJPX5P2IMHDAI3GNYKQ5ZGAWU3DZKZ6YW45Z7E,220000000,220
K6OJOTLIHGHHFEIBMOXWIEJZTGX7OSGENDRX26APUWWKACU7IQZOJ6SV44,220000000,220
LGQVKIPHHGG4GXMWZBD3DP5ELFWX2X73ZSUZB5IWXB6TLU2XCYAT3QDVEQ,220000000,220
LXEQPZNRJ6CIE36JKW7GPZ6XGOTHPGGYK4BC4CJKT6OULD5ZWYXI7LIBDQ,220000000,220
M53NJHVZUEXOKIVWIKMQ2P6C5R5QVCQYVDOMDZVQ3QOO44RY46U3BDBFPY,220000000,220
MKFFSNHNLYOA6PQ4FNHSKI2HC3JQWIORRLSUZY6FTTD6NFCH5T7ODLNWQE,220000000,220
SUQ3RL25J5VWSLSDA5IDWXVCQWGOEAPX452CDR4PL6ZH6CL4ZL7XUUDRJU,220000000,220
UW7PGHUO3M6WQOKS5IAHXLJZGO2SSBAYVPPGANS5BZCEK6B4VXRD5JSXKE,220000000,220
V76HWLYZHHAOP6BBCQ2JQNS3IR4XETSH7ZORVA34MQOYFORIZGYYOESJMQ,220000000,220
XSLXW43MC2M4EYYZSEQLHK7NINMCGDW3F7X5G5K35U7ADE6HE27G7Y4OLY,220000000,220
YCI5ZRQNKOVFJU3MKYKLR2MAFCEZQLQFAHD4A67PJEBLG7WC25GJUXYM2A,220000000,220
YPFXMKIQPBEBFNWBMY7OVV5EROMSSAJKY3NHQYYZEF44WLV6YOAU7LXD2Q,220000000,220
6BK7CPCWV2IF3HBBBO3N5JSSZQIZXFCINFXZI3HY4MDGVMJ4DX7EBPD4N4,219984000,219.98
26OF4AYTHWZ3QRRIDC2VGXTYIJJJSIX5HT4JOBR4DAOCTJKMEY2LC33OCM,219938019,219.94
VB4CIQKBN5Y6Q2NOP3F3AKA6JWAKON66UKFXPXLGIDRPPMJLDAU767CGNM,219708000,219.71
KUZKEFXHL6INQ6USO2BYC7PN7PJRSAD7SG7CPIUYO25ICRACBGL4XIWPS4,219622143,219.62
2YQTTJWZ7SREOMB4BCBEDCBKCUWQLNZTXAEDIMNXIJPFIBILIBUWB3WVOE,219580866,219.58
PCFF6NJWKX4YPC3XD35FAHP7GN6HJJ5H7X2GNTC6UU47D72UIXFFM525BM,219500000,219.5
T54DVCPCHJLTBFPAAMIP3IQRLLQYAWVKLCJ2LIMJZLWUFKELF735W2LGTA,219339000,219.34
PUNOJHSSEEW3HGBVC5JYGORDJE7K65JFL7QNOOR7SLCNJ5K4NTLSCMBBHM,219284554,219.28
CCMPFNW3F6JBRB57BKOPS3UYE6VMWOTRCV5MRXHYBF6XTEWJAX5ZCXJP5M,219137106,219.14
B7S6GHJZYDFXZ3GBCYEVMAG3NR2TM6RQXOOFCR7EJXKRFIOV2JZ5IZWVB4,219013040,219.01
NQ264EAALOI7GVSDTTPBXF7MOOMBHTLQPB2VKGHZG7MC7JB4MGBG2T7LMQ,218990346,218.99
5ZKEJSRPHR4TRB44MKKKAWIPUAJ3O5NYMGZDI7T3IQ74RRI3AIUUKRQRE4,218917583,218.92
RS4X72WVR2AJHMAEJ2N3KJ2HG4DOONATDKNKHKXH7OLESZAPJSAQGEKLXU,218676062,218.68
ITHMBI3YGSYMOBZKH4OPUNOXXFHC6EZLWFZIX56CEIPBTMOAGUCBVKTWTI,218588240,218.59
IMMPTN7FHETZBRJZV5FVKDEIIBKKFSLBM7QZTUOK74QYUQ6Y6RST2DVZVM,218499613,218.5
YFPROSPEO7TRGQCZLVZZFTKZ4JVVHXEPREQLOOEOKNJGVQSR5AQEVSTAKI,218476156,218.48
MI4CDUIGWKJ2A5MGDYNRKHK76HRKIFFXF6IJFFLTL2NCTRVN7HZPEJMVRE,218236768,218.24
HCFNASB45ETISWL2F565QE5QBSJ4WGSTFFZFYBSMEO3PCHSJPDUYNY7FZE,218101428,218.1
DXHBQDBAOM5RO66NDWFEC5ABWDSKCARHBU65M6QXXVCJFWXSAZ7V3RDL7Q,218094952,218.09
52FKKEQF5J363PXKNNWYNOME7VNIXI45XNQLIBRADQK5M5L546NI4ITVOY,218000000,218
VB6THKCM3SEBKFGG5VGHIU5BUNQIDTIB36WEIMBN7VYNT656HXV5NEUNAM,218000000,218
ZQQTVJZ2TM6WB4Z72TVEIA627HHLTMYUI2BUW4QWTHASJBCQ4XYLGVN5NM,218000000,218
ZX4SD2KDGRFBYA2ZXNDNTXFVHAYEVIEGQ2U5I252ELOPINGUJKFQOUN6YU,218000000,218
4TNUSI2C5C2SNRBMITY3IBU4U7B5DNPGIIOSRPMEBUBKYXT4KUW4LMQUQM,217792039,217.79
MVY3NBJT4CEL6XLAQTZ2FBIB6B3OPYDH7DNFONHS7PUEEO4BLLLLXGUSHM,217722665,217.72
WATEU3CUQHN53W3RKHX4FB46HGJME6WP7XJT4VP7YD3S7L3SVU2L4JN2VM,217581751,217.58
HCAUE7A7HY5XBH5LVMHZ4KBXHDOLCG77QWDRGDK5LXU2SQAIDHTYIKZ2FE,217350045,217.35
UPX3MB5KLO3VD4HYMGUHLWRFATKWFNRYAQD3L4RTQQ75G3SQ5LBJVAZW7A,217210552,217.21
AH5WC5TC4YO4GYWWAUNFPVQW7XIK76JWWM3QQGHUJ2MBRIS7HQA2BDUOKY,217000000,217
OUVQG276IAA3KYCVPLVRI3BNJLDKHUPQMH7SVVR4BITT5XOLAKCB2D7NYE,216648227,216.65
U226UTEWH2EADKHAMFC4KEVXOZMRG3XPHI4KYMRGAOLV5XNHYXINP72V6M,216487923,216.49
NLYGBXAP5KISB7JTDGFHS3EKB5XAGBTCD5RDE7QPDGMZLHGBFRPIC2HKXA,216319785,216.32
HC7LXLKEO7HMA7A42KXBRUT62DFACPCBVDJH5UPOA67PFLFA4XRY365WF4,216186499,216.19
FB4Z2QDNFGGFGOU7IKY6FM7OUTWAZI77QCOKCBWC6NGQQJBWZVNBZE4Z2U,216184220,216.18
BBY456NJBUKUCMGXYNTIV2ZXIZMONM52IMBVORYLEYTGIYWBFDFIUPOOVQ,216043722,216.04
2A4NPYCPZHIYCE3GNMF4WZLIFRABRJEICVQBG627LTNKR2VUJLYEN5T434,216010056,216.01
HEXKJKAKIR4RFE677WRYE5EETPNE2U6RT34DNYR7PSNJJ7EEJNAUYUTNCU,216000000,216
YXC4THBUBXKOAHET4LECKAT62ELBKMWCZFD6MZTSL6TZYKKUJ3XPHSCPOQ,215640455,215.64
RICMBPUHTSNL2DKYUU4PEDXHJQQ364NL5YKBSZZPVKT47PXGQFNL2GPBNU,215557971,215.56
LAETG7TOW3F236PK7HK2B3RB3XQW3GO7DLMQMCSNNT26ZINFCVJIX5C4GQ,215520967,215.52
YYWDWAIQH7WJMCWTIPPZ53MXWL6ZJ6PBQGBGDUUGPFMLYGZPMNC2NJCLNE,215517980,215.52
XMLRDWHVETFXHVZ4VSN7ZLQWZF5WVOH3TR66NPJ22HKVHGEVXFAQFMS4KE,215326366,215.33
EZNZQPMGI2WSLDVUBGRK6HJ6JOSV7MPHQ7IKVSKUEJ474WZ7CIMVBKGQAU,215167360,215.17
ZZGCBRSZJA3BSHPDU6LLXCLQPZQQUZFP754XQZMFC7QWCVLBWPL2ANPJBE,215035990,215.04
OONNVO34UWUVEWVJG3S2NIESKLOSU6P7T6DRI75G4SD3PJELAWJFGGEDAM,215034918,215.03
6M5GCYJJH5GCLWOXFOG7NDC6DKPVJ6FRES3XO4EVO7DMUIPK4LGM7BALB4,214997073,215
GESSGW7GPHLPLMBJSXDPGDB72CRM5FCSZ5AWBSIP3XZISS6JBFYGP3QUYM,215000000,215
LZ43QE6JZYBDFFCEDVQ6CIJC436PLIXP76V7MYMBLBKV74HN2PIPPZFJDU,215000000,215
NGYSIATDD2O5ONGFKR6UWULOQP62NI2EAJTRZPF5IEXJI4PPQ4BWFJP2KU,215000000,215
NTNWRWFDGVGEPA22RB4SYFSDV4LDA4VKX4QRYYQCV5DE7STNHS4NUHKVOA,215000000,215
Q2GZ2DBMSZ46Y5TCCM37FCGLJBKAHNS3YGKD4GKLTRUUO5GO3RNKGG7HLE,215000000,215
Z4CKG7FRBBBZ5HMR6CYY6WHKIZXXXR7HKFTXJXUQUY6XCOLAQTWLDF3HWA,215000000,215
ZRZEZVDCWRFYLC4BPHUH7DMXSM23AYLWRTVYJDU3DPFIO5Y5UWSBT5AVMM,215000000,215
CWN7VSYRXVIFWNY4QQCXBQV2LQMHI67CD5P6QSD6L4QSZUDBNA2WJTAKEU,214803191,214.8
VR5DYEDEJ6K4OZDHBNQ4MITNZWW6QOZVN6R4XOM2T75CVAKZ2ZDYPAO6OU,214555699,214.56
6TLKDNB6GCK6VTJ6GU7TNXSE4QP6BW7W2N4E7B4LZYZRESOY45IDQ3ABNM,214418897,214.42
GRTC4RP36SAMIX6Y6I6O7QVSNMPHF5XMBDK56AU6UH67ULBGYXCJHVSCJU,214276451,214.28
SIKY2JJZY3QIB5ME554NYKDN4JUDV7QGNGEDX57JMQJWJBMB5LZC3A2NJM,214151673,214.15
T4F3KZZJOVVN2FBHKXFQGV54AIOCECYXHJ36UQU6T3Q7K5AHICKWYZC7S4,214149339,214.15
6HSSAVFDAQ375QJT57NBJ6K6TZRCYHDIUVIZLMYTLMCT7SB2FOMZKFOSIE,214018388,214.02
NZWJA4LKQXE3LDUGQ4WGNMI6FBV2I2DTIKCYX6N7TV26IOYBNBPTPJNDYI,214000000,214
O6TGMMDU5HT4KKBCGKFFLOV5E2VMQNQ3GDDKJTDDJVUQKETKGOU5I2YMCA,214000000,214
VOTJHCDHZVIWSZY6KBRCO7M5XFOF65CLYFVPS3JQ4J3N63A3AVXSKWCLLA,214000000,214
2UP6ZB5NFIILM4Y44NBAZH3UVSKO7CJJBEX7Q3U47EHPWRUDT5TUYFECPM,213918051,213.92
5UNXBXVU2D5YUDHNDI2EKLSS2EIR27HKOPSXQH7LHEMP5R5M6BTTBYNMWU,213907631,213.91
LHNWP2ZLO3JCGRUTSUYV3R6AVTHEZ337HRGMR3GWIF4VFJWMIP6TYCQFY4,213829342,213.83
EYKFSF4LQPMM3NYW5UZL6OLRTFK4KGFO6FMQ6LDMH4XZSLDR3FQ3OFTMAA,213711681,213.71
I7L6CHMJ7K6HFJ7USJABOP52R5KYVHGFC3U6KXJRENC4PM5QWGAULLT6GI,213407649,213.41
DDPPS3XQRL5WCWUDGXRZRJI2C25FMMOBRYCOG3VBEV3DYGNZOXW2TXWEDY,213302342,213.3
67CWGUYGB2XTSW6EUT5J7A5S4KXTXADBXJGT6MOYKH3T7JPWLICBV4G2VY,213243705,213.24
OXIXUKVIQILOF4ASOTEFBT5YYRCYQEO3Y2VHTPUDWQYABZYNVW4RZBFZQI,213068500,213.07
66L7GGHQ73JC7LRUIPEL7PKFKJ7AEDZJTIJQUUTLCRXVSUMGTOB3VHJYEQ,213000000,213
CKYVEDYTYKV6ODD7JIMQ57MNDP5MGWPY36XX65JA6SIH4GQUQINNQOUM6Q,213000000,213
TNORIZW56OORMWZNRZ3WYZQE5Z3TWSATYUQ737CMN53DY22FCVIRCCQPEU,212976889,212.98
L3GYA2ESA334P323T76ZLP6XPH742CZANHRRIP3LUR2MDK2QXR6G35USUE,212770280,212.77
SBFJ5E4GI3ZRL5WEVQP4BI4MSPZD6R6RH5E6FN3BQSWZKQRVWJS2I32QNQ,212585213,212.59
4QIEWLHPG7QHBBYWWF6NLPBKIOXYAOECK4XCVCMNQYCJMYZHPUCV253DZY,212000000,212
NGTP7DVFUD5T3XFA47CRGVU2KS5N53IFTP44PN4GIKASZV6DRHATCSVCFE,212000000,212
PQBVAPIGE7YDLOIPMQSAUTMSBXIHPNL3J2CDN6O6ORH27U7GMX4UIFJRIU,212000000,212
VD2B7EPBBZKQW75AQ3CHA62HSGREFYATO5TOT42EBN7EWPBQKBTDATCPZM,212000000,212
EZRFEH627F2NI2A4YHP547BKTFZCK527JXCOH2I5S6IRYA5BZ6TC6HLWSA,211645464,211.65
HRLI474KM4AL4XOE2QX3KPM56KWYMZCAVWC32OQYDA4XIB5D6TXTJJNACY,211107824,211.11
IDU5RTYA2D2QHA5TG5GP52VRRKYQPMIXXARWC3QVWUUS2SLLIFONGVG6MI,211112823,211.11
VNRK46QE7OC24M2YVXRP6US5MMHWOMJGZBMWZUQ5BHI6MJ7654IA6UXJNE,211100000,211.1
FEOSDTKWUEDN334XAIBTTGDZAQYSDTUHQQVCTDW5CH3NZJAZWNF4V43MII,211000000,211
ULT2RCMJ4PFV6GYEDO5W4V6IKT4FEPF2GNBI5HMQCANJBKBWW46H7EOJAA,211000000,211
N26DWB3L2L25TMW5PJCGAWMRKGRW3TXGBIU43VDTG3MLNSZXQ7FTFBL7SQ,210735424,210.74
RTC5JNZM5SW62ZE7VPSKEMWLB3PWFQ4SVPW4DQBXQGZZFI5YQ2C42ICKHM,210578512,210.58
WLVEE54BHWDY53AYTLZ6QGAMTKLSSRWXHAOTEPMDBLRUIN7FIKCC7T4DPA,210574196,210.57
6BMVF2XILA6AIY5KGAKV7EPCCKUOHRFLUZUKJHJ3QODZUHE57LBBVILIXU,210500000,210.5
57MR2YTVBG2DTECBA5MC6OVVRVAQTU32WFG2ZUV6JK2L6F536JKUWWJWJY,210475385,210.48
CSAHSU5CKURCSGLEISWO57BPQPHO6RTJJQUZDVYYHIUZPEKEFRLRJCR7E4,210472374,210.47
PB5LISR5IBHF2V7HIODIE2Q4KJKINC6FBTN36FYDGXBFSB4XRBLS5TMZ6I,210286474,210.29
EQ7WBVZ7WGFJGQVOFW6TZNK67IY3PI3RGSOIK54OIEZN2FPGOVTWQZRXKA,210035001,210.04
GZ4FH7CQUD7N3A76UM3LN4XZ5ERU5EM6BKX4DCAZOREVKLWSYZ7YP6FQB4,210040466,210.04
4VVJCCUTS5BQXDC7K6RUD5W6Y42XEA2AOF6ITZ63NLPUTE2PRWOJJU6R6E,210000000,210
5FLNVQSBHBBRQI4JTQNLPGUIIXBW2QGTQUOTACS5AT7I7JXVTHT7CQIKSQ,210000000,210
5NM7ENBVU233JJ46X65K76EH2KNVXWBLNQ37KSZPR3A7N3A6LDJS7KGBJM,210000000,210
646C637AGTBCYEPW6YOZGGLH3QQBJPJGZGDVRUWIM4LAFOVFIDXMRERPJY,210000000,210
6HT272KKJ4V6T3YHXJGIWJB35ZGM26IXDAEXKKDK7JFMFLCUCDT3GMPEGM,210000000,210
74XUCBNSR5GMTYZC2KFXCLDQRYV7K5V63SYNLYTJB2CTOM3RQYUGBYTWSY,210000000,210
APE77QDQ6BFXFQEJLYMI3DKSZU27U7FTQOHGSXS5OMA6KXY47KNAMUGMKU,210000000,210
DGH4H2HOIXNC7WXOUEASX5A6RZSLG7VWCRUOVPQJXDZV6OISK6QA6S6T6M,210000000,210
DQLTAL4HJTB4ONFRWRS5WOXM4COPR3VKMV5VVZYD2IX4KVDO674EOYOYSE,210000000,210
ER7LV24UYNNG2MXRXGIUMAT3OOEHAWNN4OTP654NXA2YTC3IRTWZXIFXNY,210000000,210
FQJ4FMY52N7B3B2YMXWUMM5ADLPB5IUCGVQBPKIGYXGPGWLB6ZQGFP3RC4,210000000,210
FS2ZHFTQKLOMPB7KKJL34PIFQ5ARODRKBWHZUCQGFIWSTQNGQ3LHLDKGTM,210000000,210
H7BW4KZRARMXPWHDZ4RNNPEJBSKQCUYEAYEQC4HBIUZMHGNF7JPIIHUNJA,210000000,210
HA2CAN3N6TJDXVLHUFRYU6LHJI3PIJCWVR7B6SIACELBMRQ5QVQXSK4VFM,210000000,210
